div,name,price,virev,blgrev,addr1,addr2,attr,rating,review_name,review_cnt,,,,,,,,,,,,
캠핑,중랑캠핑숲,81250,633,"1,013",서울,중랑구,"개별바비큐, 단체, 가족실, 글램핑, 데크, 파쇄석, 바비큐장, 체험활동, 자연학습, 파티",4.37,공용시설 관리가 잘돼요,72,,,,,,,,,,,,
캠핑,중랑캠핑숲,81250,633,"1,013",서울,중랑구,"개별바비큐, 단체, 가족실, 글램핑, 데크, 파쇄석, 바비큐장, 체험활동, 자연학습, 파티",4.37,화장실이 잘 되어있어요,71,,,,,,,,,,,,
캠핑,중문진실캠핑장,40000,367,24,제주,서귀포시,,4.42,깨끗해요,35,,,,,,,,,,,,
캠핑,중문진실캠핑장,40000,367,24,제주,서귀포시,,4.42,주차하기 편해요,31,,,,,,,,,,,,
캠핑,중문진실캠핑장,40000,367,24,제주,서귀포시,,4.42,조용히 쉬기 좋아요,25,,,,,,,,,,,,
캠핑,중문진실캠핑장,40000,367,24,제주,서귀포시,,4.42,뷰가 좋아요,21,,,,,,,,,,,,
캠핑,중문진실캠핑장,40000,367,24,제주,서귀포시,,4.42,화장실이 잘 되어있어요,14,,,,,,,,,,,,
캠핑,중바위캠핑장,,183,164,경기,가평군,"오토캠핑, 파쇄석, 계곡, 수상레저",4.27,,,,,,,,,,,,,,
캠핑,쥬라기카라반,149000,317,45,인천,강화군,"주차, 포장, 무선 인터넷, 국민지원금",4.3,바비큐 해먹기 좋아요 ,30,,,,,,,,,,,,
캠핑,쥬라기카라반,149000,317,45,인천,강화군,"주차, 포장, 무선 인터넷, 국민지원금",4.3,조용히 쉬기 좋아요,24,,,,,,,,,,,,
캠핑,쥬라기카라반,149000,317,45,인천,강화군,"주차, 포장, 무선 인터넷, 국민지원금",4.3,주차하기 편해요,24,,,,,,,,,,,,
캠핑,쥬라기카라반,149000,317,45,인천,강화군,"주차, 포장, 무선 인터넷, 국민지원금",4.3,뷰가 좋아요,23,,,,,,,,,,,,
캠핑,쥬라기카라반,149000,317,45,인천,강화군,"주차, 포장, 무선 인터넷, 국민지원금",4.3,온수가 잘 나와요,19,,,,,,,,,,,,
캠핑,증산수도계곡캠핑장,,2,40,경북,김천시,"주차, 예약, 남/녀 화장실 구분",,,,,,,,,,,,,,,
캠핑,지경국민여가캠핑장,,10,76,강원,양양군,,4.9,,,,,,,,,,,,,,
캠핑,지내울야영장,,35,,경기,파주시,,,,,,,,,,,,,,,,
캠핑,지리산숲속의쉼터,,1,18,경남,산청군,"독채, 온돌방, 가족실, 개별바비큐, 오토캠핑, 데크, 바비큐장, 족구장, 와이파이, 계곡, 문화유적, 수상레저, 2인실",,,,,,,,,,,,,,,
캠핑,지리산호수공원오토캠핑장,117000,378,120,전남,구례군,"수상레저, 계곡, 문화유적, 잔디, 와이파이, 공용시설, 자연학습, 파쇄석, 오토캠핑, 글램핑, 개별바비큐, 침대방",4.41,뷰가 좋아요,166,,,,,,,,,,,,
캠핑,지리산호수공원오토캠핑장,117000,378,120,전남,구례군,"수상레저, 계곡, 문화유적, 잔디, 와이파이, 공용시설, 자연학습, 파쇄석, 오토캠핑, 글램핑, 개별바비큐, 침대방",4.41,주차하기 편해요,165,,,,,,,,,,,,
캠핑,지리산호수공원오토캠핑장,117000,378,120,전남,구례군,"수상레저, 계곡, 문화유적, 잔디, 와이파이, 공용시설, 자연학습, 파쇄석, 오토캠핑, 글램핑, 개별바비큐, 침대방",4.41,깨끗해요,154,,,,,,,,,,,,
캠핑,지리산호수공원오토캠핑장,117000,378,120,전남,구례군,"수상레저, 계곡, 문화유적, 잔디, 와이파이, 공용시설, 자연학습, 파쇄석, 오토캠핑, 글램핑, 개별바비큐, 침대방",4.41,사이트 간격이 넓어요,143,,,,,,,,,,,,
캠핑,지리산호수공원오토캠핑장,117000,378,120,전남,구례군,"수상레저, 계곡, 문화유적, 잔디, 와이파이, 공용시설, 자연학습, 파쇄석, 오토캠핑, 글램핑, 개별바비큐, 침대방",4.41,화장실이 잘 되어있어요,137,,,,,,,,,,,,
캠핑,지리산365오토캠핑펜션,,15,,경남,산청군,"오토캠핑, 파쇄석, 방갈로, 계곡, 독채, 가족실, 바비큐장, 노래방, 장기숙박",,,,,,,,,,,,,,,
캠핑,지리산산내들펜션야영장,,76,,전북,남원시,,,,,,,,,,,,,,,,
캠핑,지맨카라반파크,,11,,경기,안양시,,,,,,,,,,,,,,,,
캠핑,진고개계곡야영장,,12,,강원,강릉시,"주차, 예약, 남/녀 화장실 구분",,,,,,,,,,,,,,,
캠핑,진달래관광농원,135000,189,84,충남,부여군,"온돌방, 신축, 개별바비큐, 오토캠핑, 데크, 파쇄석, 공용시설",,뷰가 좋아요,25,,,,,,,,,,,,
캠핑,진달래관광농원,135000,189,84,충남,부여군,"온돌방, 신축, 개별바비큐, 오토캠핑, 데크, 파쇄석, 공용시설",,조용히 쉬기 좋아요,13,,,,,,,,,,,,
캠핑,진달래관광농원,135000,189,84,충남,부여군,"온돌방, 신축, 개별바비큐, 오토캠핑, 데크, 파쇄석, 공용시설",,화장실이 잘 되어있어요,11,,,,,,,,,,,,
캠핑,진달래관광농원,135000,189,84,충남,부여군,"온돌방, 신축, 개별바비큐, 오토캠핑, 데크, 파쇄석, 공용시설",,깨끗해요,9,,,,,,,,,,,,
캠핑,진달래관광농원,135000,189,84,충남,부여군,"온돌방, 신축, 개별바비큐, 오토캠핑, 데크, 파쇄석, 공용시설",,주차하기 편해요,9,,,,,,,,,,,,
캠핑,진동리국민여가캠핑장,35000,44,67,강원,인제군,"오토캠핑, 파쇄석, 체험활동, 와이파이, 공용시설, 자연학습, 장기숙박, 계곡, 문화유적",4.6,화장실이 잘 되어있어요,22,,,,,,,,,,,,
캠핑,진동리국민여가캠핑장,35000,44,67,강원,인제군,"오토캠핑, 파쇄석, 체험활동, 와이파이, 공용시설, 자연학습, 장기숙박, 계곡, 문화유적",4.6,깨끗해요,20,,,,,,,,,,,,
캠핑,진동리국민여가캠핑장,35000,44,67,강원,인제군,"오토캠핑, 파쇄석, 체험활동, 와이파이, 공용시설, 자연학습, 장기숙박, 계곡, 문화유적",4.6,온수가 잘 나와요,20,,,,,,,,,,,,
캠핑,진동리국민여가캠핑장,35000,44,67,강원,인제군,"오토캠핑, 파쇄석, 체험활동, 와이파이, 공용시설, 자연학습, 장기숙박, 계곡, 문화유적",4.6,공용시설 관리가 잘돼요,16,,,,,,,,,,,,
캠핑,진동리국민여가캠핑장,35000,44,67,강원,인제군,"오토캠핑, 파쇄석, 체험활동, 와이파이, 공용시설, 자연학습, 장기숙박, 계곡, 문화유적",4.6,개수대가 잘 되어있어요,15,,,,,,,,,,,,
캠핑,진밭골야영장,,2,144,대구,수성구,남/녀 화장실 구분,,,,,,,,,,,,,,,
캠핑,진북편백골관광농원캠핑장,,17,110,경남,창원시,"포장, 국민지원금",4.18,,,,,,,,,,,,,,
캠핑,진악산오토캠핑장,75000,103,17,충남,금산군,"오토캠핑, 데크, 계곡, 파쇄석, 와이파이",4.75,화장실이 잘 되어있어요,87,,,,,,,,,,,,
캠핑,진악산오토캠핑장,75000,103,17,충남,금산군,"오토캠핑, 데크, 계곡, 파쇄석, 와이파이",4.75,깨끗해요,76,,,,,,,,,,,,
캠핑,진악산오토캠핑장,75000,103,17,충남,금산군,"오토캠핑, 데크, 계곡, 파쇄석, 와이파이",4.75,온수가 잘 나와요,66,,,,,,,,,,,,
캠핑,진악산오토캠핑장,75000,103,17,충남,금산군,"오토캠핑, 데크, 계곡, 파쇄석, 와이파이",4.75,개수대가 잘 되어있어요,62,,,,,,,,,,,,
캠핑,진악산오토캠핑장,75000,103,17,충남,금산군,"오토캠핑, 데크, 계곡, 파쇄석, 와이파이",4.75,공용시설 관리가 잘돼요,35,,,,,,,,,,,,
캠핑,진천포레스트캠핑장,,16,28,충북,진천군,"파쇄석, 오토캠핑, 키즈테마, 신축, 수영장, 공용시설, 와이파이",,깨끗해요,11,,,,,,,,,,,,
캠핑,진천포레스트캠핑장,,16,28,충북,진천군,"파쇄석, 오토캠핑, 키즈테마, 신축, 수영장, 공용시설, 와이파이",,화장실이 잘 되어있어요,8,,,,,,,,,,,,
캠핑,진천포레스트캠핑장,,16,28,충북,진천군,"파쇄석, 오토캠핑, 키즈테마, 신축, 수영장, 공용시설, 와이파이",,개수대가 잘 되어있어요,5,,,,,,,,,,,,
캠핑,진천포레스트캠핑장,,16,28,충북,진천군,"파쇄석, 오토캠핑, 키즈테마, 신축, 수영장, 공용시설, 와이파이",,매너타임이 잘 지켜져요,4,,,,,,,,,,,,
캠핑,진천포레스트캠핑장,,16,28,충북,진천군,"파쇄석, 오토캠핑, 키즈테마, 신축, 수영장, 공용시설, 와이파이",,온수가 잘 나와요,4,,,,,,,,,,,,
캠핑,쪽빛하늘펜션캠핑장,141250,120,64,강원,평창군,"주차, 포장, 예약, 무선 인터넷, 유아시설(놀이방), 남/녀 화장실 구분, 국민지원금",4.39,화장실이 잘 되어있어요,12,,,,,,,,,,,,
캠핑,쪽빛하늘펜션캠핑장,141250,120,64,강원,평창군,"주차, 포장, 예약, 무선 인터넷, 유아시설(놀이방), 남/녀 화장실 구분, 국민지원금",4.39,깨끗해요,11,,,,,,,,,,,,
캠핑,쪽빛하늘펜션캠핑장,141250,120,64,강원,평창군,"주차, 포장, 예약, 무선 인터넷, 유아시설(놀이방), 남/녀 화장실 구분, 국민지원금",4.39,주차하기 편해요,8,,,,,,,,,,,,
캠핑,쪽빛하늘펜션캠핑장,141250,120,64,강원,평창군,"주차, 포장, 예약, 무선 인터넷, 유아시설(놀이방), 남/녀 화장실 구분, 국민지원금",4.39,공용시설 관리가 잘돼요,8,,,,,,,,,,,,
캠핑,쪽빛하늘펜션캠핑장,141250,120,64,강원,평창군,"주차, 포장, 예약, 무선 인터넷, 유아시설(놀이방), 남/녀 화장실 구분, 국민지원금",4.39,온수가 잘 나와요,8,,,,,,,,,,,,
캠핑,참살이오토가족캠핑장,55000,658,133,경기,안성시,"오토캠핑, 체험활동, 자연학습, 반려동물, 카라반",4.67,뷰가 좋아요,327,,,,,,,,,,,,
캠핑,참살이오토가족캠핑장,55000,658,133,경기,안성시,"오토캠핑, 체험활동, 자연학습, 반려동물, 카라반",4.67,온수가 잘 나와요,280,,,,,,,,,,,,
캠핑,참살이오토가족캠핑장,55000,658,133,경기,안성시,"오토캠핑, 체험활동, 자연학습, 반려동물, 카라반",4.67,조용히 쉬기 좋아요,218,,,,,,,,,,,,
캠핑,참살이오토가족캠핑장,55000,658,133,경기,안성시,"오토캠핑, 체험활동, 자연학습, 반려동물, 카라반",4.67,매너타임이 잘 지켜져요,173,,,,,,,,,,,,
캠핑,참살이오토가족캠핑장,55000,658,133,경기,안성시,"오토캠핑, 체험활동, 자연학습, 반려동물, 카라반",4.67,주차하기 편해요,160,,,,,,,,,,,,
캠핑,참숯골캠핑장,,6,6,충남,당진시,"무선 인터넷, 남/녀 화장실 구분",,,,,,,,,,,,,,,
캠핑,별숲글램핑,139000,136,44,경남,창녕군,,4.1,주차하기 편해요,23,,,,,,,,,,,,
캠핑,별숲글램핑,139000,136,44,경남,창녕군,,4.1,바비큐 해먹기 좋아요 ,17,,,,,,,,,,,,
캠핑,별숲글램핑,139000,136,44,경남,창녕군,,4.1,조용히 쉬기 좋아요,11,,,,,,,,,,,,
캠핑,별숲글램핑,139000,136,44,경남,창녕군,,4.1,뷰가 좋아요,10,,,,,,,,,,,,
캠핑,별숲글램핑,139000,136,44,경남,창녕군,,4.1,깨끗해요,5,,,,,,,,,,,,
캠핑,창원휴양림오토캠핑장,,117,,경남,창원시,"주차, 포장, 방문접수/출장, 예약, 무선 인터넷, 유아시설(놀이방), 남/녀 화장실 구분",,,,,,,,,,,,,,,
캠핑,천등산캠핑장,35000,899,310,충북,충주시,주차,4.09,뷰가 좋아요,160,,,,,,,,,,,,
캠핑,천등산캠핑장,35000,899,310,충북,충주시,주차,4.09,온수가 잘 나와요,109,,,,,,,,,,,,
캠핑,천등산캠핑장,35000,899,310,충북,충주시,주차,4.09,개수대가 잘 되어있어요,87,,,,,,,,,,,,
캠핑,천등산캠핑장,35000,899,310,충북,충주시,주차,4.09,화장실이 잘 되어있어요,80,,,,,,,,,,,,
캠핑,천등산캠핑장,35000,899,310,충북,충주시,주차,4.09,깨끗해요,77,,,,,,,,,,,,
캠핑,천리안캠프힐,70000,657,78,울산,울주군,"오토캠핑, 데크, 파쇄석, 반려동물, 바비큐장, 수영장, 장기숙박, 와이파이, 공용시설, 계곡, 문화유적",4.61,온수가 잘 나와요,22,,,,,,,,,,,,
캠핑,천리안캠프힐,70000,657,78,울산,울주군,"오토캠핑, 데크, 파쇄석, 반려동물, 바비큐장, 수영장, 장기숙박, 와이파이, 공용시설, 계곡, 문화유적",4.61,화장실이 잘 되어있어요,19,,,,,,,,,,,,
캠핑,천리안캠프힐,70000,657,78,울산,울주군,"오토캠핑, 데크, 파쇄석, 반려동물, 바비큐장, 수영장, 장기숙박, 와이파이, 공용시설, 계곡, 문화유적",4.61,그늘이 많아요,17,,,,,,,,,,,,
캠핑,천리안캠프힐,70000,657,78,울산,울주군,"오토캠핑, 데크, 파쇄석, 반려동물, 바비큐장, 수영장, 장기숙박, 와이파이, 공용시설, 계곡, 문화유적",4.61,깨끗해요,15,,,,,,,,,,,,
캠핑,천리안캠프힐,70000,657,78,울산,울주군,"오토캠핑, 데크, 파쇄석, 반려동물, 바비큐장, 수영장, 장기숙박, 와이파이, 공용시설, 계곡, 문화유적",4.61,매너타임이 잘 지켜져요,13,,,,,,,,,,,,
캠핑,천문대별빛정원,,6,20,경북,영천시,,,,,,,,,,,,,,,,
캠핑,천보산자연휴양림오토캠핑장,,6,,경기,포천시,주차,,,,,,,,,,,,,,,
캠핑,천사봉캠핑장,50000,515,65,경기,양평군,"주차, 예약, 남/녀 화장실 구분",4.63,온수가 잘 나와요,46,,,,,,,,,,,,
캠핑,천사봉캠핑장,50000,515,65,경기,양평군,"주차, 예약, 남/녀 화장실 구분",4.63,조용히 쉬기 좋아요,36,,,,,,,,,,,,
캠핑,천사봉캠핑장,50000,515,65,경기,양평군,"주차, 예약, 남/녀 화장실 구분",4.63,물놀이하기 좋아요,33,,,,,,,,,,,,
캠핑,천사봉캠핑장,50000,515,65,경기,양평군,"주차, 예약, 남/녀 화장실 구분",4.63,깨끗해요,31,,,,,,,,,,,,
캠핑,천사봉캠핑장,50000,515,65,경기,양평군,"주차, 예약, 남/녀 화장실 구분",4.63,매너타임이 잘 지켜져요,29,,,,,,,,,,,,
캠핑,천사섬캠핑&글램핑,185000,"1,043",148,전남,신안군,,4.7,깨끗해요,200,,,,,,,,,,,,
캠핑,천사섬캠핑&글램핑,185000,"1,043",148,전남,신안군,,4.7,온수가 잘 나와요,149,,,,,,,,,,,,
캠핑,천사섬캠핑&글램핑,185000,"1,043",148,전남,신안군,,4.7,뷰가 좋아요,139,,,,,,,,,,,,
캠핑,천사섬캠핑&글램핑,185000,"1,043",148,전남,신안군,,4.7,화장실이 잘 되어있어요,127,,,,,,,,,,,,
캠핑,천사섬캠핑&글램핑,185000,"1,043",148,전남,신안군,,4.7,매너타임이 잘 지켜져요,124,,,,,,,,,,,,
캠핑,천안OK캠핑,,11,28,충남,천안시,"개별바비큐, 침대방, 가족실, 단체, 오토캠핑, 방갈로, 카라반, 파쇄석, 데크, 2인실, 계곡, 와이파이, 바비큐장, 온돌방",,,,,,,,,,,,,,,
캠핑,천안국민여가캠핑장,,1,113,충남,천안시,,,,,,,,,,,,,,,,
캠핑,천왕산가족캠핑장,,5,172,서울,구로구,"데크이용료30,000원시설이용료5,000원",,,,,,,,,,,,,,,
캠핑,천주봉캠핑장,,1,3,경북,문경시,"단체, 가족실, 체험활동, 계곡, 문화유적, 자연학습",,,,,,,,,,,,,,,
캠핑,천지글램핑,157000,63,28,전남,순천시,"개별바비큐, 글램핑, 수영장, 와이파이, 족구장, 공용시설, 선착순입장, 데크, 침대방",4.95,깨끗해요,41,,,,,,,,,,,,
캠핑,천지글램핑,157000,63,28,전남,순천시,"개별바비큐, 글램핑, 수영장, 와이파이, 족구장, 공용시설, 선착순입장, 데크, 침대방",4.95,온수가 잘 나와요,32,,,,,,,,,,,,
캠핑,천지글램핑,157000,63,28,전남,순천시,"개별바비큐, 글램핑, 수영장, 와이파이, 족구장, 공용시설, 선착순입장, 데크, 침대방",4.95,주차하기 편해요,28,,,,,,,,,,,,
캠핑,천지글램핑,157000,63,28,전남,순천시,"개별바비큐, 글램핑, 수영장, 와이파이, 족구장, 공용시설, 선착순입장, 데크, 침대방",4.95,뷰가 좋아요,28,,,,,,,,,,,,
캠핑,천지글램핑,157000,63,28,전남,순천시,"개별바비큐, 글램핑, 수영장, 와이파이, 족구장, 공용시설, 선착순입장, 데크, 침대방",4.95,바비큐 해먹기 좋아요 ,27,,,,,,,,,,,,
캠핑,천태산오토캠핑장,,27,,경남,양산시,"포장, 국민지원금",,,,,,,,,,,,,,,
캠핑,천하마을야영장,,3,,경남,남해군,,,,,,,,,,,,,,,,
캠핑,천하장사골야영장,,3,,경남,의령군,,,,,,,,,,,,,,,,
캠핑,철이네캠핑랜드수영장글램핑,167500,468,110,경기,용인시,"글램핑, 수영장, 바비큐장, 픽업, 와이파이",4.37,온수가 잘 나와요,52,,,,,,,,,,,,
캠핑,철이네캠핑랜드수영장글램핑,167500,468,110,경기,용인시,"글램핑, 수영장, 바비큐장, 픽업, 와이파이",4.37,주차하기 편해요,51,,,,,,,,,,,,
캠핑,철이네캠핑랜드수영장글램핑,167500,468,110,경기,용인시,"글램핑, 수영장, 바비큐장, 픽업, 와이파이",4.37,바비큐 해먹기 좋아요 ,50,,,,,,,,,,,,
캠핑,철이네캠핑랜드수영장글램핑,167500,468,110,경기,용인시,"글램핑, 수영장, 바비큐장, 픽업, 와이파이",4.37,깨끗해요,32,,,,,,,,,,,,
캠핑,철이네캠핑랜드수영장글램핑,167500,468,110,경기,용인시,"글램핑, 수영장, 바비큐장, 픽업, 와이파이",4.37,개수대가 잘 되어있어요,32,,,,,,,,,,,,
캠핑,첫물내기캠핑장,,34,,강원,영월군,"주차, 예약, 남/녀 화장실 구분",,,,,,,,,,,,,,,
캠핑,청계동솔바람야영장,,44,72,전남,곡성군,,4.5,,,,,,,,,,,,,,
캠핑,청계산골든밸리가족캠핑장,,6,197,경기,성남시,"주차, 예약, 남/녀 화장실 구분",,,,,,,,,,,,,,,
캠핑,청계호수자작나무숲캠핑장,250000,71,26,경기,포천시,"데크, 카라반, 수영장, 신축, 계곡, 파쇄석",,깨끗해요,56,,,,,,,,,,,,
캠핑,청계호수자작나무숲캠핑장,250000,71,26,경기,포천시,"데크, 카라반, 수영장, 신축, 계곡, 파쇄석",,뷰가 좋아요,51,,,,,,,,,,,,
캠핑,청계호수자작나무숲캠핑장,250000,71,26,경기,포천시,"데크, 카라반, 수영장, 신축, 계곡, 파쇄석",,개수대가 잘 되어있어요,43,,,,,,,,,,,,
캠핑,청계호수자작나무숲캠핑장,250000,71,26,경기,포천시,"데크, 카라반, 수영장, 신축, 계곡, 파쇄석",,화장실이 잘 되어있어요,41,,,,,,,,,,,,
캠핑,청계호수자작나무숲캠핑장,250000,71,26,경기,포천시,"데크, 카라반, 수영장, 신축, 계곡, 파쇄석",,온수가 잘 나와요,24,,,,,,,,,,,,
캠핑,청광새들녘캠핑장,35000,56,48,경남,고성군,,4,,,,,,,,,,,,,,
캠핑,청도그린나래오토캠핑장,,218,,경북,청도군,"주차, 포장, 예약, 무선 인터넷, 유아시설(놀이방), 남/녀 화장실 구분, 국민지원금",,,,,,,,,,,,,,,
캠핑,청도어울림글램핑타운,,1,,경북,청도군,"주차, 포장, 예약, 남/녀 화장실 구분, 국민지원금",,,,,,,,,,,,,,,
캠핑,청도지오오토캠핑장,,36,,경북,청도군,"방갈로, 오토캠핑, 데크, 파쇄석, 수영장, 반려동물, 와이파이, 공용시설, 신축, 장기숙박",,,,,,,,,,,,,,,
